LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;350;300 - Conferir Nota Fiscal no Contas a Pagar;Não Executado;;"Titulo encontrado
Titulo validado
Dados obrigatórios informados";"Pesquisar Titulo / Validar Dados / Validar Informações Adicionais
Navegador > Contas a  pagar > NFF >
 Tarefas > Gerenciar NFF > Informar parâmetros de pesquisa
Validar Dados no Cabeçalho e Linha
 Mostrar Mais> Informações Adicionais> Preencher valor de Contexto de Acordo com o Documento";Fiscal;Fusion: AP;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;360;310 - Realizar a validacao da NF no Contas a Pagar;Não Executado;;Titulo validado;"Manual: Contas a Pagar > Tarefas > NFFs > Acoes > Validar
Programado: Ferramentas > Processos Programados > Validar NFFs de Contas a Pagar";Fiscal;Fusion: AP;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;370;320 - Gerar o Lote de Pagamento;Não Executado;;"Tarefa acessada
Dados obrigatórios informados
Dados obrigatórios informados
Parcelas selecionadas
Pagamentos agrupados
Arquivo de remesssa gerado";"1.Navegador > Contas a  pagar > Pagamentos
  Tarefas > Enviar Solicitacao de Processo de Pagamento
2.Informar o nome do lote de pagamento e Informar o Modelo de Pagamento
3.Aba Critérios de Selecao preencher
  Pagar Até a Data <Informar a Data>
  Data de Inicio do Pagamento <Informar a Data> Inserir
4.Conferir as abas Critérios de Selecao e Opcoes de Processo de pagamento e Clicar em Submeter   
5.Clicar em Atualizar > Status Revisao de Parcela Pendente > Acao > Submeter
6.Clicar em Atualizar
  Com status Verificacao de Pagamento proposto Pendente: Clicar em Acao > Reiniciar processo de Pagamento
7.Em Solicitacoes de Programacao > Clicar em Atualizar";Financeiro;Fusion: AP;Roberta Bezerra;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;380;330 - Validar Lote de Pagamento Criado;Não Executado;;"Pagamentos criados
Arquivo de remesssa gerado";"1.Verificar se não houve rejeições no Lote de Pagamento
2.Confirmar arquivo de Remessa Criado";Financeiro;Fusion: AP;Roberta Bezerra;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;390;"340 - Contabilizar a NF e Pagamentos ""PRELIMINAR""";Não Executado;;Documento contabilizado;"1) Manual: Contas a Pagar > Tarefas > NFFs/Pagamentos > Acoes > Contabilizar como Preliminar
2) Programado: Ferramentas > Processos Programados > Criar Contabilidade > Parametros: 
Aplicativo do Sub-Razão: Contas a Pagar
Razão: (Informar o Razão da Empresa)
Data Final: (Sysdate)
Modo de Contabilidade: Preliminar
Eventos do Processo: Todos
Estilo do Relatório: Detalhes
Transferir para Razão Geral: Não
Contabilizar no Razão Geral: Não
*Incluir Identificadores de Transação do Usuário: Não	";Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;400;350 - Validar Contabilização: Selecionar Tarefa Contabilidade do Sub-razao;Não Executado;;Tarefa acessada;Navegador > Contabilidade Geral > Lancamentos > Menu Tarefa > Contabilidade do Sub-razao > Verificar Lancamentos do Sub-Razao > Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;410;360 - Validar Contabilização: Verificar Lancamentos do Sub-Razao;Não Executado;;Tarefa acessada;Verificar Lancamentos do Sub-Razao;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;420;370 - Validar Contabilização: Informar os parametros necessarios e obrigatorios;Não Executado;;Dados obrigatorios informados;Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;430;380 - Validar Contabilização: Pesquisar lancamentos;Não Executado;;Lancamento encontrado;Pesquisar lancamentos;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;440;390 - Validar Contabilizacao;Não Executado;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;450;"400 - Contabilizar a NF e Pagamentos ""FINAL""";Não Executado;;Documento contabilizado;"1) Manual: Contas a Pagar > Tarefas > NFFs/Pagamentos > Acoes > Contabilizar como Preliminar
2) Programado: Ferramentas > Processos Programados > Criar Contabilidade > Parametros: 
Aplicativo do Sub-Razão: Contas a Pagar
Razão: (Informar o Razão da Empresa)
Data Final: (Sysdate)
Modo de Contabilidade: Final
Eventos do Processo: Todos
Estilo do Relatório: Detalhes
Transferir para Razão Geral: Sim
Contabilizar no Razão Geral: Não
*Incluir Identificadores de Transação do Usuário: Não	";Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;460;410 - Importar NF para custos realizados do projeto.;Não Executado;;NF importada para os custos realizados do projeto.;"No Oracle Fusion PPM executar rotina de atualização de desempenho.
Verificar vinculo da requisição ao projeto.
Verificar consumo do orçamento conforme valor da requisição de compras.

Seguem passos para execução do job para atualizar os custos de realizados do Projeto:
•	Acessar o ERP Oracle Fusion;
•	Acessar menu “Ferramentas;
•	Acessar aplicativo Processos Programados;
•	Executar job (Import Costs) Importar Custos;";Controladoria;Fusion: Projects;Camila Lorena Maciel;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;470;420 - Executar rotina para atualizar dados de custos do projeto (Etapa NF AP);Não Executado;;"Dados dos compromissos do Projeto Atualizados.
NF do AP sai da lista de compromissos e passa a compor os valores realizados do projeto
Saldo do projeto consumido.";"No Oracle Fusion PPM executar rotina de atualização de desempenho.
Verificar vinculo da requisição ao projeto.
Verificar consumo do orçamento conforme valor da requisição de compras.

Seguem passos para execução do job para atualizar os custos de compromisso do Projeto:
•	Acessar o ERP Oracle Fusion;
•	Acessar menu “Ferramentas;
•	Acessar aplicativo Processos Programados;
•	Executar job (Import Commitments) Importar Compromissos.";Controladoria;Fusion: Projects;Camila Lorena Maciel;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUSVAL.PTM.1271.V1;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUSVAL.PTM.1271.V1"").click()";GRF.01.32002 - - COMPRA DE BEM PARA O ATIVO IMOBILIZADO - COM ST;1;tr_child_23;480;430 - Escrituração fiscal do Documento;Não Executado;;Conferencias Fiscais e Obrigações Acessórias;Escrituração fiscal do Documento para Obrigações Acessórias;Fiscal;THON:TaxOne;Deise Cristiane da Rosa;;
