LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;110;Editar Ordem de Compra;Não Executado;;Ordem de Compra Editada;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Editar Ordem de Compra;Compras;Fusion: PO;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;120;Submeter Ordem de Compra;Não Executado;;Ordem de Compra Submetida;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Submeter Ordem de Compra;Compras;Fusion: PO;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;130;Aprovar Ordem de Compra;Não Executado;;Ordem de Compra Aprovada;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Aprovar Ordem de Compra;Compras;Fusion: PO;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;140;OTM - Recebe pedido de compras;Não Executado;;Pedido de Compras disponivel para o OTM;OTM Recebe Pedido de Compras através de Integração com Oracle Cloud;Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;150;OTM - Criar Planejamento de Carga;Não Executado;;"Executar rotina de planejamento massivo de carga
";"Gerenciamento de Ordens > Ordens > Liberação de Ordem >  Seleciona Ordem > Ações  > Planejamento Operacional > Criar Remessa de Compra > Planejamento Massivo Visão Custos
";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;160;OTM - Assegurar Recurso;Não Executado;;Recurso Asseguarado e Oferta Aceita;"1. Gerenciamento de Remessa > Remessa de Compra > Seleciona Remessa > Ações  > Gerenciamento de Remessa > Oferta > Proteger Recursos 
2. Gerenciamento de Remessa > Remessa de Compra > Seleciona Remessa > Ações  > Gerenciamento de Remessa > Oferta > Aceitar Oferta
";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;170; OTM - Transportador Emite CTE;Não Executado;;CTE Emitido pelo Transportador;"1. Recebe Nota Fiscal de Mercadoria do Fornecedor
2. Transportador Emite CTE, informando o número dad NFs a serem Transportadas";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;180;OTM - Evento Inicio de Viagem;Não Executado;;Viagem em Rota;"Gerenciamento de Remessa > Remessa de Compra > Seleciona Remessa > Ações  > Gerenciamento de Remessa > Eventos > Adicionar Eventos para o Local > Evento Rápido > Selecionar > Inicio de Viagem > Selecionar o Local da Coleta > Informar Data e Hora do Evento > Clicar em ""Salvar""";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;190; Upload do XML para ferramenta TaxfyLink;Não Executado;;Arquivo Carregado;Capturar os documentos que tem a origem na SEFAZ onde o TAXFYLINK realizará a busca do lote (NSU) de documentos e eventos disponíveis na base da SEFAZ para download. Para nota fiscal de mercadoria, a ferramenta processa apenas os XMLs dos modelos 55 das notas fiscais, que ao entrarem na ferramenta será estruturado e direcionados para o TAXFY;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;200;Monitor de Pedidos > Realiza Match Pedido de Compra;Não Executado;;Com base no XPED, será realizado a associação do pedido para seguir para as demais validações;"Processo onde é realizado o Match do pedido de compras X a nota fiscal recebida, processo automatico.
* Se o Documento não encontrar um Pedido correspondente, o Analista pode selecionar manualmente os pedidos de compras com Saldo em Aberto.";Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;210;Validação Comercial do Documento;Não Executado;;Validação concluida e Arquivo XML Carregado no Oracle.;Confrontar os dados da NFE x Pedido de Compras, será validado o CNPJ do Emissor, CNPJ do Destinatário, Pedido de Compras, Item do Pedido, Unidade de Medida, Moeda, Quantidade e Valor. ;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;220;Retorno Validação Tributária;Não Executado;;Validação tributária do documento Fiscal Concluida;"o TAXFY irá consultar o retorno da validação tributária realizada no TAXFYLINK.
STATUS:
“ Sucesso” quando não houver problema na verificação
“Alerta” quando existir algum item onde poderia ser processado com alguma tributação diferente, de acordo com CFOP do produto
“ Erro” onde status do documento ficará com inconsistência no menu do monitor de documento, aguardando ação do analista, ou de operação não realizada por conta de erros na tributação.";Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;230;Carregar XML para o UCM;Não Executado;;Validação concluida e Arquivo XML Carregado no Oracle.;Após Validação, TAXFY realizará o envio dos XMLs para o OIC, para que seja disponibilizado no Oracle Fusion;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;240;Manifesto da Operação ;Não Executado;;Confirmação da operação ou a operação não realizada;Após o processamento do documento pelo ORACLE FUSION haverá um call-back para a realização da manifestação eletrônica, podendo ser a confirmação da operação ou a operação não realizada. Este call-back será enviado ao TAXFYLINK para que ele possa realizar a comunicação a SEFAZ.;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;250;Executar Processo de Importação do XML para Interface;Não Executado;;Arquivo processado para interface com sucesso;Ferramentas> Processos Programados > Programar novo processo > Importar Documentos Eletrônicos do Brasil;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;260;Executar Processo de Importacao do XML para tabelas definitivas do FDC;Não Executado;;Documento importado com sucesso;Ferramentas > Processos Programados> Importação e Validação de Documentos Fiscais Eletrônicos;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;270;Gerenciar Documento na Interface do FDC;Não Executado;;Documento ajustado para reprocessamento;"Execução da Cadeia de Suprimentos > Captura do Documento Fiscal> Tarefas > Gerenciar Exceções da Interface > Selecionar Documento> Detalhes do Cabeçalho do Documento Fiscal > Revisar os dados do cabeçalho
Linhas do Documento Fiscal > Revisar dados das linhas
         Tipo de Documento 
         Tipo de Linha 
         UN do Documento de Origem
         Item
         Descrição
         UDM
         Quantidade
         Valor
         Numero
         Linha
         Salvar e Fechar > Concluído
Status do documento devera ser alterado para Modificado""";Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;280;Executar Job de Importacao do XML para tabelas definitivas do FDC;Não Executado;;Documento importado com sucesso;Ferramentas > Processos Programados> Importação e Validação de Documentos Fiscais Eletrônicos;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;290;Acessar Modulo do FDC;Não Executado;;Modulo acessado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;300;Gerenciar Documento no Modulo do FDC;Não Executado;;Documento encontrado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;310; Validar informacoes do Documento Fiscal realizando o Recebimento Fiscal;Não Executado;;Dados obrigatórios validados (RPA (Robotic Process Automation) Fluxo CT-e;"Conferir informacoes de entrada e fiscais > Validar documentos Fiscais
Revisar informacoes do cabecalho    
     Data confirmada - Data de entrada do documento                                                                      
Revisar informacoes das linhas
    CFOP de entrada
    Intenção de Uso
    Classificação Fiscal definida pelo Usúario
    NCM (Classificação Fiscal do Produto)
    Origem da Mercadoria (Classificação do Imposto)        
    Aba de Programacoes (Ordem de Compra) 
Conferir Encargos (Fretes, Descontos, seguros, Despesas Acessórias)    
Na aba Impostos e possível visualizar os impostos destacados na NF
Ações > Validar Documento Fiscal 
Retenções e Erros de Validação > Selecionar Retenção > Liberar Retenção > Selecionar Motivo > OK ";Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;320;Buscar XML e dados referente ao documento na Oracle;Não Executado;;Validar recebeimento do documento;Integração para validação da disponibilidade do documento via chave de acesso;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;330;Validar Ordem de Compra;Não Executado;;Conferir orde de compra, contrato, fornecedor, documento, quantidades;Validação dos dados necessários para recebimento;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;340;Validar notas pré-processadas já liberadas para recebimento;Não Executado;;Conferir orde de compra, contrato, fornecedor, documento, quantidades;Buscar no ERP Oracle a documentação referente a carga  e armazena os dados do documento fiscal já processado;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;350;Registrar Ordem de Descarga ;Não Executado;;Conferencia fisica do recebimento;Emissão do PDF da ordem de descarga para conferencia das quantidades constantes na nota fiscal;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;360;Concluir Ordem de Descarga;Não Executado;;Conferencia fisica do recebimento;	Após a conclusão do agendamento, o sistema Agrosys gera em PDF uma Ordem de descarga para impressão, acompanhamento e conferência das quantidades constante na nota fiscal. (volume/peso).;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;370;Abir captura de Pesagem (Entrada) AUTOMÁTICA para Descarga;Não Executado;;"Caputar peso inicial (Bruto) para recebimento
";Registro de abertura de pesagem Bruta do veículo na Balança;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;380;Coletar amostras para análise;Não Executado;;Analise de Qualidade;A Qualidade coleta a amostra da matéria prima, executa a análise e informa os resultados complementares na Agenda de Descarga.;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;390;Autorizar Descarga;Não Executado;;Descarregar Veículo;Liberar descarregamento da carga;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;400;Efetuar Recebimento Físico;Não Executado;;Item Recebido Fisicamente;Realizar entrada do Material no Estoque referente ao recebimento;Gestão de Estoques;Fusion: INV;Rafael Brandão;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;410;Movimentar Entrada no estoque;Não Executado;;Receber produtos;Atualizar estoque e disponibilidade para uso;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;420;Fechar pesagem (Saída) AUTOMÁTICA da descarga;Não Executado;;Disponibilizar estoque;Encerrar pesagem após descarregamento do veículo;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;430; Capturar Documento no modulo do FDC;Não Executado;;Documento Capturado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento > Conferir informações de entrada e fiscais > Validar Documento Fiscal;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;440;Confirmar Entregas do Itens;Não Executado;;Confirmação do Recebimento dos Itens;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Confirmar Entrega do Item > Selecionar Documento > Registrar Entregas automaticas > Validar Entregas;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;BELLO.PTM.1544.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1544.V3"").click()";GRF.07.31120 - COMMODITIES - COMPRA DE MILHO A FIXAR - NF COMPLEMENTO DE PREÇO;1;tr_child_222;450;Disponibilidade de estoque ;Não Executado;;Disponibilizar estoque;Itens Disponíveis em estoque;Gestão de Estoques;Fusion: INV;Rafael Brandão;;
