LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;110;150-2 - Monitor de Pedidos > Realiza Match Pedido de Compra;Não Executado;;Com base no XPED, será realizado a associação do pedido para seguir para as demais validações;"Processo onde é realizado o Match do pedido de compras X a nota fiscal recebida, processo automatico.
* Se o Documento não encontrar um Pedido correspondente, o Analista pode selecionar manualmente os pedidos de compras com Saldo em Aberto.";Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;120;150-3 - Validação Comercial do Documento;Não Executado;;Validação concluida e Arquivo XML Carregado no Oracle.;Confrontar os dados da NFE x Pedido de Compras, será validado o CNPJ do Emissor, CNPJ do Destinatário, Pedido de Compras, Item do Pedido, Unidade de Medida, Moeda, Quantidade e Valor. ;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;130;150-4 - Retorno Validação Tributária;Não Executado;;Validação tributária do documento Fiscal Concluida;"o TAXFY irá consultar o retorno da validação tributária realizada no TAXFYLINK.
STATUS:
“ Sucesso” quando não houver problema na verificação
“Alerta” quando existir algum item onde poderia ser processado com alguma tributação diferente, de acordo com CFOP do produto
“ Erro” onde status do documento ficará com inconsistência no menu do monitor de documento, aguardando ação do analista, ou de operação não realizada por conta de erros na tributação.";Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;140;150-5 - Carregar XML para o UCM;Não Executado;;Validação concluida e Arquivo XML Carregado no Oracle.;Após Validação, TAXFY realizará o envio dos XMLs para o OIC, para que seja disponibilizado no Oracle Fusion;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;150;150-6 - Manifesto da Operação ;Não Executado;;Confirmação da operação ou a operação não realizada;Após o processamento do documento pelo ORACLE FUSION haverá um call-back para a realização da manifestação eletrônica, podendo ser a confirmação da operação ou a operação não realizada. Este call-back será enviado ao TAXFYLINK para que ele possa realizar a comunicação a SEFAZ.;Fiscal;KT: Taxfy;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;160;160 - Executar Processo de Importação do XML para Interface;Não Executado;;Arquivo processado para interface com sucesso;Ferramentas> Processos Programados > Programar novo processo > Importar Documentos Eletrônicos do Brasil;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;170;170 - Executar Processo de Importacao do XML para tabelas definitivas do FDC;Não Executado;;Documento importado com sucesso;Ferramentas > Processos Programados> Importação e Validação de Documentos Fiscais Eletrônicos;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;180;180 - Gerenciar Documento na Interface do FDC;Não Executado;;Documento ajustado para reprocessamento;"Execução da Cadeia de Suprimentos > Captura do Documento Fiscal> Tarefas > Gerenciar Exceções da Interface > Selecionar Documento> Detalhes do Cabeçalho do Documento Fiscal > Revisar os dados do cabeçalho
Linhas do Documento Fiscal > Revisar dados das linhas
         Tipo de Documento 
         Tipo de Linha 
         UN do Documento de Origem
         Item
         Descrição
         UDM
         Quantidade
         Valor
         Numero
         Linha
         Salvar e Fechar > Concluído
Status do documento devera ser alterado para Modificado""""";Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;190;190 - Executar Job de Importacao do XML para tabelas definitivas do FDC;Não Executado;;Documento importado com sucesso;Ferramentas > Processos Programados> Importação e Validação de Documentos Fiscais Eletrônicos;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;200;200 - Acessar Modulo do FDC;Não Executado;;Modulo acessado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;210;210 - Gerenciar Documento no Modulo do FDC;Não Executado;;Documento encontrado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;220;220 - Validar informacoes do Documento Fiscal realizando o Recebimento Fiscal;Não Executado;;Dados obrigatórios validados (RPA (Robotic Process Automation) Fluxo CT-e;"Conferir informacoes de entrada e fiscais > Validar documentos Fiscais
Revisar informacoes do cabecalho    
     Data confirmada - Data de entrada do documento                                                                      
Revisar informacoes das linhas
    CFOP de entrada
    Intenção de Uso
    Classificação Fiscal definida pelo Usúario
    NCM (Classificação Fiscal do Produto)
    Origem da Mercadoria (Classificação do Imposto)        
    Aba de Programacoes (Ordem de Compra) 
Conferir Encargos (Fretes, Descontos, seguros, Despesas Acessórias)    
Na aba Impostos e possível visualizar os impostos destacados na NF
Ações > Validar Documento Fiscal 
Retenções e Erros de Validação > Selecionar Retenção > Liberar Retenção > Selecionar Motivo > OK ";Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;230;230 - Capturar Documento no modulo do FDC;Não Executado;;Documento Capturado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento > Conferir informações de entrada e fiscais > Validar Documento Fiscal;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;240;240 - Confirmar Entregas do Itens;Não Executado;;Confirmação do Recebimento dos Itens;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Confirmar Entrega do Item > Selecionar Documento > Registrar Entregas automaticas > Validar Entregas;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;250;250 - Efetuar Recebimento Físico;Não Executado;;Item Recebido Fisicamente;Realizar entrada do Material no Estoque referente ao recebimento;Gestão de Estoques;Fusion: INV;Rafael Brandão;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;260;280 - Conferir Nota Fiscal no Contas a Pagar;Não Executado;;"Titulo encontrado_x000D_
Titulo validado_x000D_
Dados obrigatórios informados";"Pesquisar Titulo / Validar Dados / Validar Informações Adicionais
Navegador > Contas a  pagar > NFF >
 Tarefas > Gerenciar NFF > Informar parâmetros de pesquisa
Validar Dados no Cabeçalho e Linha
 Mostrar Mais> Informações Adicionais> Preencher valor de Contexto de Acordo com o Documento";Fiscal;Fusion: AP;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;270;290 - Realizar a validacao da NF no Contas a Pagar;Não Executado;;Titulo validado;"Manual: Contas a Pagar > Tarefas > NFFs > Acoes > Validar
Programado: Ferramentas > Processos Programados > Validar NFFs de Contas a Pagar";Fiscal;Fusion: AP;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;280;300 - Gerar o Lote de Pagamento;Não Executado;;"Tarefa acessada
Dados obrigatórios informados
Dados obrigatórios informados
Parcelas selecionadas
Pagamentos agrupados
Arquivo de remesssa gerado";"1.Navegador > Contas a  pagar > Pagamentos
  Tarefas > Enviar Solicitacao de Processo de Pagamento
2.Informar o nome do lote de pagamento e Informar o Modelo de Pagamento
3.Aba Critérios de Selecao preencher
  Pagar Até a Data <Informar a Data>
  Data de Inicio do Pagamento <Informar a Data> Inserir
4.Conferir as abas Critérios de Selecao e Opcoes de Processo de pagamento e Clicar em Submeter   
5.Clicar em Atualizar > Status Revisao de Parcela Pendente > Acao > Submeter
6.Clicar em Atualizar
  Com status Verificacao de Pagamento proposto Pendente: Clicar em Acao > Reiniciar processo de Pagamento
7.Em Solicitacoes de Programacao > Clicar em Atualizar";Financeiro;Fusion: AP;Roberta Bezerra;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;290;310 - Validar Lote de Pagamento Criado;Não Executado;;"Pagamentos criados
Arquivo de remesssa gerado";"1.Verificar se não houve rejeições no Lote de Pagamento
2.Confirmar arquivo de Remessa Criado";Financeiro;Fusion: AP;Roberta Bezerra;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;300;"320 - Contabilizar a NF e Pagamentos ""PRELIMINAR""""""";Não Executado;;Documento contabilizado;"1) Manual: Contas a Pagar > Tarefas > NFFs/Pagamentos > Acoes > Contabilizar como Preliminar
2) Programado: Ferramentas > Processos Programados > Criar Contabilidade > Parametros: 
Aplicativo do Sub-Razão: Contas a Pagar
Razão: (Informar o Razão da Empresa)
Data Final: (Sysdate)
Modo de Contabilidade: Preliminar
Eventos do Processo: Todos
Estilo do Relatório: Detalhes
Transferir para Razão Geral: Não
Contabilizar no Razão Geral: Não
*Incluir Identificadores de Transação do Usuário: Não	";Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;310;330 - Validar Contabilização: Selecionar Tarefa Contabilidade do Sub-razao;Não Executado;;Tarefa acessada;Navegador > Contabilidade Geral > Lancamentos > Menu Tarefa > Contabilidade do Sub-razao > Verificar Lancamentos do Sub-Razao > Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: GL;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;320;340 - Validar Contabilização: Verificar Lancamentos do Sub-Razao;Não Executado;;Tarefa acessada;Verificar Lancamentos do Sub-Razao;Controladoria;Fusion: GL;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;330;350 - Validar Contabilização: Informar os parametros necessarios e obrigatorios;Não Executado;;Dados obrigatorios informados;Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: GL;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;340;360 - Validar Contabilização: Pesquisar lancamentos;Não Executado;;Lancamento encontrado;Pesquisar lancamentos;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;350;370 - Validar Contabilizacao;Não Executado;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;360;"380 - Contabilizar a NF e Pagamentos ""FINAL""""""";Não Executado;;Documento contabilizado;"1) Manual: Contas a Pagar > Tarefas > NFFs/Pagamentos > Acoes > Contabilizar como Final
2) Programado: Ferramentas > Processos Programados > Criar Contabilidade > Parametros: 
Aplicativo do Sub-Razão: Contas a Pagar
Razão: (Informar o Razão da Empresa)
Data Final: (Sysdate)
Modo de Contabilidade: Final
Eventos do Processo: Todos
Estilo do Relatório: Detalhes
Transferir para Razão Geral: Sim
Contabilizar no Razão Geral: Não
*Incluir Identificadores de Transação do Usuário: Não	";Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.012.V2;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.012.V2"").click()";GRF.01.10009 - COMPRA DE MERCADORIA PARA USO OU CONSUMO - COM ST;1;editar_indice_0;370;390   - Escrituração fiscal do Documento;Não Executado;;Conferencias Fiscais e Obrigações Acessórias;Escrituração fiscal do Documento para Obrigações Acessórias;Fiscal;THON:TaxOne;Deise Cristiane da Rosa;;
